Temp,Pork,Fish,Chicken
26.66,1031.12,1024.62,1032.01
26.67,1031.14,1024.6,1032.03
26.65,1031.13,1024.62,1032.05
26.64,1031.12,1024.64,1032.04
26.67,1031.14,1024.67,1032.03
26.67,1031.16,1024.7,1032.01
26.62,1031.15,1024.69,1031.99
26.62,1031.17,1024.72,1032.01
26.66,1031.19,1024.74,1031.99
26.64,1031.21,1024.72,1031.98
26.68,1031.2,1024.74,1031.97
26.67,1031.22,1024.72,1031.95
26.65,1031.24,1024.7,1031.97
26.66,1031.23,1024.73,1031.95
26.67,1031.22,1024.75,1031.93
26.71,1031.24,1024.77,1031.92
26.72,1031.23,1024.75,1031.91
26.7,1031.25,1024.77,1031.93
26.72,1031.24,1024.75,1031.92
26.71,1031.26,1024.77,1031.94
26.76,1031.25,1024.75,1031.96
26.82,1031.24,1024.77,1031.98
26.8,1031.23,1024.75,1031.97
26.83,1031.25,1024.77,1031.99
26.79,1031.24,1024.75,1031.98
26.8,1031.23,1024.77,1031.97
26.82,1031.22,1024.8,1031.95
26.83,1031.24,1024.79,1031.93
26.79,1031.26,1024.77,1031.92
26.85,1031.25,1024.75,1031.94
26.87,1031.27,1024.77,1031.92
26.86,1031.29,1024.8,1031.94
26.88,1031.31,1024.79,1031.92
26.92,1031.3,1024.77,1031.94
26.9,1031.29,1024.8,1031.96
26.91,1031.28,1024.79,1031.94
26.92,1031.27,1024.82,1031.92
26.86,1031.26,1024.85,1031.94
26.86,1031.25,1024.83,1031.96
26.94,1031.27,1024.82,1031.94
26.87,1031.29,1024.81,1031.96
26.89,1031.28,1024.84,1031.98
26.94,1031.3,1024.83,1032
26.9,1031.29,1024.82,1031.98
26.89,1031.28,1024.85,1032
26.93,1031.27,1024.83,1031.98
26.91,1031.26,1024.82,1031.97
26.88,1031.25,1024.81,1031.95
26.93,1031.27,1024.8,1031.97
26.96,1031.29,1024.79,1031.95
26.97,1031.28,1024.77,1031.97
26.94,1031.3,1024.8,1031.99
26.94,1031.29,1024.79,1032.01
26.92,1031.28,1024.77,1032.03
26.97,1031.27,1024.75,1032.01
26.95,1031.29,1024.77,1031.99
26.91,1031.28,1024.75,1032.01
26.96,1031.27,1024.73,1031.99
26.96,1031.26,1024.75,1032.01
26.96,1031.28,1024.77,1032.03
27,1031.27,1024.75,1032.05
27.01,1031.26,1024.77,1032.07
27,1031.28,1024.75,1032.09
26.99,1031.27,1024.73,1032.07
27.04,1031.26,1024.71,1032.05
27.01,1031.25,1024.74,1032.04
27.04,1031.27,1024.72,1032.03
27.06,1031.26,1024.74,1032.05
27.08,1031.25,1024.72,1032.04
27.04,1031.24,1024.74,1032.03
27.07,1031.26,1024.76,1032.05
27.03,1031.28,1024.79,1032.07
27.05,1031.3,1024.82,1032.05
27.04,1031.32,1024.85,1032.04
27.05,1031.34,1024.83,1032.06
27.01,1031.33,1024.82,1032.04
27.03,1031.35,1024.81,1032.06
27.06,1031.37,1024.8,1032.08
27.09,1031.36,1024.83,1032.06
27.04,1031.38,1024.82,1032.04
27.06,1031.37,1024.81,1032.06
27.07,1031.39,1024.84,1032.08
27.06,1031.41,1024.83,1032.1
27.06,1031.4,1024.86,1032.12
27.04,1031.39,1024.88,1032.14
27.04,1031.41,1024.86,1032.16
27.04,1031.43,1024.84,1032.18
27.04,1031.42,1024.87,1032.17
27.05,1031.44,1024.89,1032.16
27.07,1031.46,1024.87,1032.18
27.06,1031.48,1024.89,1032.17
27.02,1031.47,1024.92,1032.19
27.02,1031.46,1024.91,1032.21
27.03,1031.48,1024.89,1032.23
27.02,1031.47,1024.92,1032.21
26.99,1031.49,1024.91,1032.23
27.03,1031.48,1024.89,1032.25
27.01,1031.47,1024.92,1032.27
27.03,1031.46,1024.95,1032.25
27.07,1031.48,1024.94,1032.23
26.99,1031.5,1024.93,1032.21
27.07,1031.49,1024.96,1032.23
27.13,1031.51,1024.95,1032.21
27.17,1031.53,1024.94,1032.2
27.24,1031.52,1024.93,1032.22
27.24,1031.51,1024.96,1032.24
27.19,1031.53,1024.99,1032.22
27.24,1031.52,1025.01,1032.24
27.28,1031.51,1024.99,1032.26
27.04,1031.5,1024.97,1032.28
27.11,1031.49,1024.99,1032.3
27.04,1031.51,1024.97,1032.32
27.03,1031.53,1024.99,1032.31
26.93,1031.55,1024.97,1032.33
27.02,1031.57,1024.99,1032.35
27.14,1031.59,1024.97,1032.33
27.21,1031.58,1024.95,1032.32
27.17,1031.57,1024.98,1032.31
27.01,1031.59,1024.96,1032.33
26.98,1031.61,1024.95,1032.32
27.12,1031.63,1024.98,1032.34
27.08,1031.65,1024.96,1032.36
27.07,1031.67,1024.95,1032.34
27.06,1031.69,1024.98,1032.32
27.04,1031.68,1025,1032.31
27.06,1031.67,1024.98,1032.33
27.09,1031.69,1024.96,1032.32
27.13,1031.71,1024.99,1032.34
27.13,1031.7,1025.01,1032.32
27.16,1031.72,1024.99,1032.31
27.19,1031.71,1024.97,1032.3
27.03,1031.73,1024.99,1032.29
26.96,1031.72,1025.01,1032.27
26.84,1031.74,1024.99,1032.25
26.69,1031.73,1025.01,1032.23
26.67,1031.72,1025.03,1032.25
26.63,1031.74,1025.01,1032.27
26.63,1031.76,1025.03,1032.25
26.65,1031.75,1025.01,1032.23
26.63,1031.74,1024.99,1032.21
26.69,1031.76,1025.01,1032.23
26.73,1031.75,1025.03,1032.25
26.71,1031.74,1025.01,1032.27
26.68,1031.73,1024.99,1032.25
26.64,1031.75,1024.97,1032.27
26.58,1031.74,1024.95,1032.25
26.61,1031.73,1024.94,1032.23
26.55,1031.75,1024.97,1032.25
26.56,1031.77,1024.99,1032.23
26.51,1031.76,1025.01,1032.25
26.51,1031.78,1024.99,1032.27
26.48,1031.77,1024.97,1032.25
26.46,1031.79,1024.99,1032.23
26.48,1031.78,1024.97,1032.21
26.39,1031.77,1024.95,1032.2
26.38,1031.76,1024.94,1032.22
26.42,1031.78,1024.97,1032.2
26.4,1031.77,1024.99,1032.19
26.36,1031.79,1025.01,1032.18
26.41,1031.81,1025.03,1032.2
26.35,1031.8,1025.01,1032.19
26.29,1031.79,1024.99,1032.18
26.16,1031.78,1025.01,1032.2
26.1,1031.8,1025.03,1032.19
26.04,1031.79,1025.01,1032.21
25.94,1031.78,1024.99,1032.2
25.97,1031.8,1025.01,1032.19
25.9,1031.82,1025.03,1032.21
25.91,1031.84,1025.05,1032.23
25.86,1031.86,1025.04,1032.25
25.86,1031.85,1025.02,1032.27
25.89,1031.87,1025,1032.29
25.86,1031.86,1025.02,1032.31
25.84,1031.88,1025,1032.33
25.89,1031.87,1025.02,1032.35
25.94,1031.86,1025.04,1032.33
26.07,1031.85,1025.06,1032.32
26.05,1031.84,1025.08,1032.34
26.07,1031.83,1025.07,1032.36
26.11,1031.85,1025.09,1032.38
25.97,1031.84,1025.08,1032.36
25.93,1031.86,1025.1,1032.38
26.02,1031.85,1025.12,1032.4
26.12,1031.84,1025.14,1032.38
26.13,1031.83,1025.13,1032.4
26.18,1031.82,1025.12,1032.38
26.24,1031.81,1025.14,1032.36
26.12,1031.8,1025.17,1032.38
26.13,1031.82,1025.19,1032.4
26.13,1031.81,1025.18,1032.38
26.22,1031.83,1025.2,1032.4
26.16,1031.82,1025.19,1032.42
26.2,1031.84,1025.21,1032.44
26.21,1031.83,1025.2,1032.46
26.13,1031.82,1025.19,1032.48
26.1,1031.84,1025.18,1032.5
26.07,1031.83,1025.17,1032.52
26.08,1031.82,1025.19,1032.54
26.15,1031.81,1025.18,1032.53
26.14,1031.83,1025.17,1032.51
26.16,1031.85,1025.19,1032.53
26.17,1031.87,1025.21,1032.55
26.18,1031.89,1025.23,1032.57
26.18,1031.91,1025.25,1032.59
26.17,1031.9,1025.27,1032.57
26.15,1031.92,1025.29,1032.59
26.21,1031.94,1025.28,1032.57
26.2,1031.93,1025.27,1032.59
26.2,1031.95,1025.29,1032.61
26.25,1031.94,1025.28,1032.59
26.33,1031.93,1025.3,1032.57
26.29,1031.92,1025.32,1032.59
26.23,1031.91,1025.31,1032.57
25.96,1031.93,1025.33,1032.56
25.82,1031.92,1025.32,1032.58
26.01,1031.94,1025.34,1032.57
26.08,1031.93,1025.33,1032.56
25.94,1031.95,1025.35,1032.58
25.59,1031.88,1025.34,1032.6
25.68,1031.88,1025.36,1032.58
25.82,1031.9,1025.38,1032.6
25.6,1031.89,1025.37,1032.62
25.62,1031.88,1025.36,1032.64
25.8,1031.88,1025.35,1032.66
26.03,1031.88,1025.34,1032.68
25.91,1031.88,1025.33,1032.67
25.49,1031.88,1025.32,1032.66
25.85,1031.88,1025.31,1032.64
26.04,1031.9,1025.33,1032.66
26.09,1031.92,1025.35,1032.68
26.12,1031.91,1025.37,1032.67
26.14,1031.89,1025.39,1032.69
26.19,1031.88,1025.42,1032.71
26.2,1031.9,1025.41,1032.7
26.12,1031.89,1025.39,1032.72
26.05,1031.88,1025.38,1032.74
26.11,1031.88,1025.37,1032.76
26.17,1031.9,1025.39,1032.78
26.2,1031.89,1025.42,1032.76
26.24,1031.88,1025.44,1032.75
26.24,1031.9,1025.46,1032.74
26.18,1031.89,1025.45,1032.76
26.2,1031.91,1025.47,1032.75
26.23,1031.93,1025.46,1032.74
26.23,1031.95,1025.45,1032.76
26.2,1031.97,1025.44,1032.75
26.24,1031.95,1025.46,1032.77
26.24,1031.97,1025.48,1032.79
26.09,1031.99,1025.47,1032.77
25.88,1031.98,1025.46,1032.79
25.93,1032,1025.48,1032.81
26.04,1031.98,1025.47,1032.83
26.11,1032,1025.49,1032.85
26.11,1032.02,1025.51,1032.84
26.16,1032.04,1025.5,1032.83
26.19,1032.06,1025.52,1032.85
26.2,1032.04,1025.51,1032.87
26.17,1032.06,1025.53,1032.86
26.11,1032.08,1025.55,1032.88
26.06,1032.1,1025.57,1032.9
25.95,1032.09,1025.59,1032.92
25.8,1032.08,1025.58,1032.91
25.78,1032.1,1025.6,1032.9
25.83,1032.12,1025.59,1032.92
25.79,1032.14,1025.61,1032.94
25.94,1032.12,1025.6,1032.96
26.05,1032.1,1025.59,1032.95
26.1,1032.09,1025.58,1032.94
26.11,1032.08,1025.57,1032.93
26.02,1032.1,1025.56,1032.95
26,1032.12,1025.55,1032.94
25.95,1032.1,1025.54,1032.96
25.96,1032.12,1025.56,1032.98
25.91,1032.1,1025.58,1033
25.87,1032.09,1025.57,1033.02
25.91,1032.11,1025.56,1033.01
25.82,1032.1,1025.58,1033.03
25.91,1032.12,1025.6,1033.05
25.83,1032.1,1025.59,1033.04
25.83,1032.09,1025.61,1033.06
25.82,1032.11,1025.63,1033.05
25.91,1032.13,1025.62,1033.07
25.88,1032.15,1025.61,1033.09
25.97,1032.17,1025.63,1033.11
25.92,1032.19,1025.62,1033.13
26.01,1032.17,1025.61,1033.15
26,1032.19,1025.63,1033.17
25.98,1032.17,1025.62,1033.19
25.99,1032.19,1025.61,1033.21
25.96,1032.17,1025.63,1033.2
25.78,1032.19,1025.62,1033.22
25.89,1032.17,1025.61,1033.21
25.94,1032.15,1025.6,1033.2
25.91,1032.17,1025.59,1033.19
25.87,1032.15,1025.58,1033.18
25.94,1032.14,1025.57,1033.17
26.01,1032.16,1025.56,1033.16
26.05,1032.15,1025.55,1033.18
26.07,1032.14,1025.57,1033.17
26.06,1032.12,1025.59,1033.19
26.07,1032.1,1025.58,1033.21
26.08,1032.09,1025.57,1033.2
26.04,1032.11,1025.59,1033.22
26.06,1032.1,1025.61,1033.24
26.08,1032.09,1025.63,1033.23
26.08,1032.11,1025.62,1033.25
25.94,1032.1,1025.61,1033.24
25.75,1032.12,1025.63,1033.26
25.61,1032.1,1025.65,1033.28
25.55,1032.09,1025.68,1033.26
25.59,1032.08,1025.67,1033.28
25.74,1032.1,1025.65,1033.3
25.86,1032.09,1025.68,1033.29
25.93,1032.11,1025.7,1033.31
25.94,1032.1,1025.69,1033.33
25.86,1032.09,1025.68,1033.35
25.87,1032.08,1025.7,1033.34
25.7,1032.06,1025.69,1033.33
25.7,1032.08,1025.71,1033.32
25.67,1032.06,1025.7,1033.31
25.65,1032.04,1025.69,1033.33
25.66,1032.03,1025.68,1033.32
25.72,1032.02,1025.7,1033.34
25.74,1032,1025.69,1033.33
25.82,1032.02,1025.71,1033.35
25.81,1032,1025.7,1033.37
25.8,1031.98,1025.69,1033.39
25.84,1032,1025.71,1033.41
25.74,1032.02,1025.73,1033.4
25.56,1032.04,1025.72,1033.39
25.61,1032.06,1025.74,1033.38
25.61,1032.08,1025.76,1033.37
25.64,1032.06,1025.75,1033.39
25.77,1032.08,1025.74,1033.38
25.84,1032.1,1025.73,1033.37
25.89,1032.09,1025.72,1033.39
25.78,1032.08,1025.71,1033.38
25.7,1032.1,1025.7,1033.37
25.8,1032.12,1025.69,1033.39
25.84,1032.14,1025.71,1033.38
25.61,1032.12,1025.73,1033.37
25.62,1032.1,1025.75,1033.36
25.52,1032.12,1025.74,1033.38
25.52,1032.14,1025.73,1033.37
25.65,1032.16,1025.72,1033.39
25.64,1032.18,1025.71,1033.41
25.59,1032.2,1025.7,1033.4
25.61,1032.22,1025.69,1033.42
25.69,1032.24,1025.71,1033.44
25.73,1032.22,1025.7,1033.46
25.7,1032.24,1025.72,1033.45
25.67,1032.26,1025.71,1033.47
25.68,1032.24,1025.7,1033.49
25.61,1032.22,1025.72,1033.51
25.59,1032.21,1025.74,1033.53
25.59,1032.2,1025.76,1033.51
25.5,1032.22,1025.78,1033.5
25.52,1032.21,1025.8,1033.52
25.63,1032.2,1025.79,1033.51
25.65,1032.22,1025.78,1033.5
25.7,1032.21,1025.77,1033.49
25.7,1032.2,1025.76,1033.48
25.7,1032.22,1025.75,1033.47
25.73,1032.21,1025.77,1033.46
25.82,1032.2,1025.79,1033.45
25.89,1032.22,1025.78,1033.47
25.96,1032.24,1025.8,1033.46
26.02,1032.22,1025.79,1033.48
26.04,1032.24,1025.81,1033.5
25.92,1032.26,1025.8,1033.52
25.77,1032.24,1025.82,1033.54
25.72,1032.26,1025.81,1033.56
25.71,1032.24,1025.83,1033.55
25.68,1032.22,1025.85,1033.54
25.72,1032.24,1025.87,1033.56
25.67,1032.22,1025.86,1033.58
25.69,1032.24,1025.85,1033.6
25.69,1032.26,1025.84,1033.62
25.69,1032.28,1025.83,1033.64
25.7,1032.27,1025.85,1033.63
25.71,1032.29,1025.84,1033.62
25.71,1032.31,1025.83,1033.64
25.7,1032.33,1025.82,1033.66
25.7,1032.35,1025.84,1033.68
25.67,1032.37,1025.86,1033.7
25.67,1032.35,1025.88,1033.72
25.65,1032.37,1025.91,1033.7
25.61,1032.35,1025.93,1033.72
25.63,1032.37,1025.92,1033.7
25.61,1032.39,1025.94,1033.72
25.62,1032.41,1025.96,1033.74
25.64,1032.43,1025.95,1033.76
25.66,1032.45,1025.97,1033.74
25.62,1032.43,1025.99,1033.72
25.61,1032.45,1026.01,1033.7
25.6,1032.47,1026,1033.68
25.59,1032.45,1025.99,1033.7
25.58,1032.47,1025.98,1033.68
25.59,1032.49,1026,1033.7
25.58,1032.51,1025.99,1033.72
25.56,1032.49,1026.01,1033.74
25.6,1032.47,1026.03,1033.76
25.61,1032.49,1026.05,1033.78
25.67,1032.47,1026.07,1033.8
25.7,1032.45,1026.09,1033.78
25.74,1032.43,1026.07,1033.76
25.76,1032.45,1026.05,1033.78
25.81,1032.47,1026.03,1033.8
25.8,1032.49,1026.02,1033.78
25.81,1032.51,1026.01,1033.8
25.74,1032.49,1026,1033.78
25.72,1032.47,1025.99,1033.76
25.74,1032.49,1026.01,1033.74
25.71,1032.51,1026.03,1033.72
25.72,1032.53,1026.02,1033.74
25.71,1032.52,1026.01,1033.72
25.73,1032.54,1026,1033.7
25.7,1032.56,1026.02,1033.72
25.68,1032.55,1026.01,1033.74
25.69,1032.57,1026.03,1033.76
25.7,1032.55,1026.02,1033.78
25.72,1032.57,1026.01,1033.8
25.72,1032.59,1026,1033.78
25.72,1032.61,1025.99,1033.8
25.69,1032.63,1026.01,1033.82
25.69,1032.65,1026.03,1033.84
25.68,1032.64,1026.05,1033.82
25.73,1032.66,1026.03,1033.84
25.76,1032.65,1026.05,1033.86
25.79,1032.64,1026.07,1033.88
25.77,1032.62,1026.09,1033.86
25.78,1032.6,1026.07,1033.88
25.78,1032.62,1026.09,1033.86
25.81,1032.6,1026.07,1033.84
25.85,1032.58,1026.05,1033.82
25.84,1032.56,1026.03,1033.8
25.89,1032.55,1026.02,1033.82
25.88,1032.57,1026.05,1033.84
25.88,1032.55,1026.07,1033.82
25.93,1032.54,1026.05,1033.8
25.92,1032.53,1026.03,1033.78
25.95,1032.55,1026.05,1033.8
25.94,1032.54,1026.03,1033.78
25.96,1032.53,1026.02,1033.8
25.96,1032.52,1026.05,1033.82
25.99,1032.54,1026.07,1033.8
26.08,1032.56,1026.05,1033.82
26.12,1032.58,1026.03,1033.8
26.16,1032.6,1026.05,1033.78
26.19,1032.58,1026.03,1033.8
26.19,1032.6,1026.02,1033.82
26.18,1032.62,1026.01,1033.84
26.17,1032.6,1026.03,1033.86
26.16,1032.58,1026.02,1033.84
26.24,1032.6,1026.05,1033.82
26.25,1032.62,1026.03,1033.8
26.21,1032.64,1026.02,1033.82
26.23,1032.62,1026.01,1033.84
26.23,1032.64,1026,1033.86
26.35,1032.62,1026.02,1033.84
26.43,1032.6,1026.01,1033.86
26.53,1032.62,1026.03,1033.84
26.58,1032.64,1026.02,1033.82
26.65,1032.66,1026.01,1033.8
26.73,1032.68,1026.03,1033.82
26.76,1032.7,1026.02,1033.84
26.78,1032.68,1026.01,1033.82
26.86,1032.7,1026.03,1033.84
26.84,1032.72,1026.05,1033.86
26.86,1032.7,1026.07,1033.88
26.9,1032.68,1026.09,1033.9
26.92,1032.7,1026.11,1033.92
26.93,1032.68,1026.09,1033.94
26.93,1032.67,1026.11,1033.92
26.96,1032.66,1026.09,1033.94
26.9,1032.65,1026.11,1033.96
26.92,1032.64,1026.09,1033.94
26.95,1032.62,1026.07,1033.96
26.98,1032.6,1026.05,1033.98
27.01,1032.58,1026.03,1034
27,1032.56,1026.02,1034.02
27.03,1032.58,1026.01,1034.04
27.06,1032.6,1026.03,1034.03
27.06,1032.62,1026.02,1034.01
27.04,1032.6,1026.05,1034.03
27.08,1032.62,1026.03,1034.05
27.09,1032.64,1026.05,1034.07
27.06,1032.66,1026.03,1034.05
27.04,1032.68,1026.02,1034.07
27.07,1032.7,1026.01,1034.09
27.07,1032.72,1026.03,1034.11
27.08,1032.7,1026.05,1034.13
27.13,1032.72,1026.07,1034.11
27.16,1032.74,1026.05,1034.09
27.22,1032.76,1026.07,1034.07
27.23,1032.78,1026.05,1034.09
27.27,1032.8,1026.07,1034.11
27.3,1032.82,1026.05,1034.13
27.34,1032.84,1026.07,1034.15
27.37,1032.82,1026.05,1034.17
27.39,1032.84,1026.07,1034.19
27.41,1032.86,1026.09,1034.21
27.38,1032.88,1026.07,1034.19
27.36,1032.9,1026.05,1034.17
27.36,1032.89,1026.07,1034.15
27.37,1032.91,1026.09,1034.17
27.38,1032.93,1026.11,1034.19
27.32,1032.92,1026.09,1034.21
27.27,1032.91,1026.11,1034.23
27.25,1032.93,1026.09,1034.21
27.25,1032.92,1026.07,1034.23
27.19,1032.91,1026.09,1034.21
27.23,1032.9,1026.07,1034.19
27.26,1032.92,1026.05,1034.17
27.28,1032.94,1026.07,1034.19
27.3,1032.93,1026.05,1034.21
27.24,1032.92,1026.03,1034.19
27.27,1032.91,1026.02,1034.21
27.24,1032.93,1026.01,1034.23
27.25,1032.92,1026,1034.21
27.23,1032.94,1025.99,1034.23
27.25,1032.96,1025.98,1034.25
27.25,1032.98,1025.97,1034.23
27.23,1032.97,1025.99,1034.21
27.25,1032.96,1026.01,1034.19
27.25,1032.98,1026.03,1034.21
27.24,1033,1026.02,1034.23
27.26,1033.02,1026.01,1034.25
27.25,1033.04,1026.03,1034.27
27.25,1033.06,1026.02,1034.29
27.27,1033.08,1026.05,1034.31
27.32,1033.07,1026.07,1034.3
27.28,1033.06,1026.09,1034.28
27.25,1033.05,1026.11,1034.3
27.27,1033.07,1026.13,1034.32
27.3,1033.06,1026.15,1034.34
27.33,1033.08,1026.13,1034.32
27.33,1033.1,1026.15,1034.3
27.36,1033.12,1026.13,1034.32
27.37,1033.14,1026.11,1034.3
27.38,1033.13,1026.13,1034.28
27.4,1033.12,1026.15,1034.26
27.4,1033.11,1026.13,1034.24
27.38,1033.1,1026.15,1034.22
27.41,1033.09,1026.18,1034.2
27.38,1033.08,1026.16,1034.22
27.4,1033.07,1026.18,1034.2
27.38,1033.09,1026.16,1034.18
27.32,1033.08,1026.14,1034.16
27.22,1033.1,1026.16,1034.14
27.21,1033.09,1026.14,1034.13
27.24,1033.11,1026.12,1034.15
27.24,1033.1,1026.1,1034.17
27.23,1033.12,1026.08,1034.19
27.25,1033.14,1026.1,1034.21
27.29,1033.16,1026.08,1034.19
27.22,1033.15,1026.06,1034.21
27.21,1033.14,1026.04,1034.19
27.2,1033.16,1026.02,1034.17
27.1,1033.18,1026.05,1034.15
27.07,1033.2,1026.03,1034.17
27.19,1033.19,1026.02,1034.19
27.28,1033.21,1026.05,1034.21
27.28,1033.23,1026.07,1034.19
27.3,1033.25,1026.09,1034.21
27.37,1033.27,1026.11,1034.19
27.27,1033.26,1026.09,1034.21
27.23,1033.24,1026.07,1034.19
27.21,1033.23,1026.09,1034.17
27.32,1033.22,1026.07,1034.19
27.36,1033.21,1026.09,1034.21
27.37,1033.2,1026.11,1034.23
27.39,1033.22,1026.09,1034.25
27.25,1033.21,1026.11,1034.27
27,1033.23,1026.09,1034.29
26.78,1033.22,1026.11,1034.27
26.78,1033.24,1026.09,1034.29
26.95,1033.26,1026.07,1034.31
27.02,1033.28,1026.05,1034.33
27.08,1033.27,1026.07,1034.35
26.94,1033.26,1026.09,1034.34
27.04,1033.28,1026.07,1034.36
27.04,1033.27,1026.05,1034.38
26.9,1033.29,1026.03,1034.36
26.89,1033.28,1026.02,1034.38
27,1033.3,1026.05,1034.36
26.96,1033.32,1026.03,1034.38
26.9,1033.31,1026.05,1034.4
26.92,1033.33,1026.03,1034.38
27.04,1033.35,1026.02,1034.36
27.01,1033.37,1026.05,1034.34
27.04,1033.39,1026.03,1034.32
26.96,1033.41,1026.02,1034.3
26.94,1033.4,1026.01,1034.32
26.96,1033.42,1026.03,1034.3
27.01,1033.41,1026.05,1034.28
26.97,1033.43,1026.03,1034.26
27.05,1033.45,1026.05,1034.28
26.95,1033.44,1026.07,1034.3
26.83,1033.43,1026.09,1034.28
26.86,1033.45,1026.07,1034.26
26.94,1033.44,1026.05,1034.24
27.06,1033.46,1026.07,1034.22
27.02,1033.48,1026.09,1034.24
27.01,1033.5,1026.07,1034.26
26.89,1033.52,1026.05,1034.28
26.89,1033.54,1026.07,1034.3
26.78,1033.56,1026.05,1034.32
26.71,1033.55,1026.03,1034.34
26.78,1033.54,1026.02,1034.32
26.87,1033.56,1026.01,1034.34
26.81,1033.55,1026.03,1034.36
26.84,1033.57,1026.02,1034.38
26.95,1033.56,1026.05,1034.4
26.96,1033.58,1026.03,1034.38
27,1033.6,1026.02,1034.36
27.02,1033.59,1026.01,1034.34
26.98,1033.61,1026.03,1034.32
26.85,1033.63,1026.02,1034.34
26.75,1033.62,1026.05,1034.32
26.76,1033.61,1026.07,1034.34
26.84,1033.63,1026.09,1034.32
26.77,1033.65,1026.07,1034.34
26.87,1033.67,1026.09,1034.36
26.74,1033.69,1026.07,1034.38
26.85,1033.71,1026.05,1034.36
26.83,1033.7,1026.03,1034.34
26.86,1033.72,1026.02,1034.36
26.7,1033.71,1026.01,1034.34
26.51,1033.73,1026.03,1034.36
26.62,1033.75,1026.05,1034.38
26.48,1033.74,1026.07,1034.4
26.6,1033.73,1026.09,1034.38
26.49,1033.72,1026.07,1034.36
26.41,1033.74,1026.09,1034.34
26.66,1033.73,1026.11,1034.32
26.46,1033.72,1026.09,1034.34
26.46,1033.71,1026.11,1034.32
26.77,1033.7,1026.13,1034.3
26.94,1033.72,1026.15,1034.28
27.01,1033.74,1026.18,1034.26
26.84,1033.73,1026.16,1034.28
26.8,1033.75,1026.14,1034.26
26.73,1033.74,1026.16,1034.28
26.67,1033.73,1026.14,1034.3
26.74,1033.75,1026.12,1034.32
26.67,1033.74,1026.14,1034.34
26.82,1033.76,1026.16,1034.36
26.91,1033.78,1026.18,1034.34
26.98,1033.77,1026.2,1034.36
27.03,1033.79,1026.18,1034.38
26.96,1033.78,1026.16,1034.4
27.06,1033.8,1026.14,1034.38
27.1,1033.79,1026.12,1034.36
27.1,1033.78,1026.14,1034.38
27.01,1033.77,1026.16,1034.36
27.01,1033.79,1026.18,1034.34
26.95,1033.81,1026.16,1034.36
27.08,1033.8,1026.18,1034.34
27.09,1033.79,1026.16,1034.32
27.11,1033.78,1026.18,1034.3
26.94,1033.8,1026.16,1034.28
26.89,1033.79,1026.18,1034.3
26.87,1033.78,1026.16,1034.28
26.94,1033.77,1026.14,1034.3
26.91,1033.79,1026.12,1034.32
27.05,1033.78,1026.1,1034.34
27.06,1033.77,1026.12,1034.32
27.1,1033.79,1026.14,1034.3
27.07,1033.81,1026.12,1034.32
26.87,1033.83,1026.14,1034.3
26.73,1033.82,1026.12,1034.28
26.55,1033.84,1026.14,1034.3
26.73,1033.83,1026.12,1034.32
26.87,1033.85,1026.1,1034.3
26.87,1033.87,1026.08,1034.32
26.93,1033.86,1026.1,1034.3
26.96,1033.88,1026.12,1034.32
26.81,1033.87,1026.1,1034.3
26.92,1033.89,1026.12,1034.28
26.78,1033.87,1026.14,1034.26
26.84,1033.89,1026.12,1034.24
26.69,1033.91,1026.14,1034.22
26.89,1033.89,1026.16,1034.2
27.02,1033.87,1026.14,1034.18
26.82,1033.86,1026.12,1034.2
26.5,1033.88,1026.1,1034.22
26.43,1033.87,1026.12,1034.2
26.44,1033.86,1026.14,1034.22
26.35,1033.88,1026.16,1034.24
26.43,1033.9,1026.18,1034.26
26.62,1033.92,1026.16,1034.24
26.71,1033.94,1026.14,1034.22
26.82,1033.96,1026.16,1034.24
26.58,1033.98,1026.14,1034.26
26.48,1033.96,1026.12,1034.28
26.5,1033.94,1026.14,1034.26
26.44,1033.96,1026.12,1034.28
26.53,1033.94,1026.1,1034.26
26.66,1033.92,1026.08,1034.28
26.78,1033.94,1026.06,1034.26
26.86,1033.96,1026.04,1034.28
26.89,1033.94,1026.02,1034.26
26.9,1033.96,1026.01,1034.28
26.89,1033.98,1026,1034.3
26.82,1034,1025.99,1034.28
26.77,1033.98,1026.01,1034.26
26.82,1034,1026.03,1034.24
26.78,1033.98,1026.05,1034.22
26.74,1034,1026.03,1034.24
26.58,1033.98,1026.05,1034.22
26.5,1034,1026.07,1034.2
26.64,1034.02,1026.09,1034.22
26.69,1034,1026.07,1034.24
26.74,1034.02,1026.09,1034.22
26.81,1034,1026.11,1034.2
26.7,1034.02,1026.13,1034.22
26.8,1034,1026.11,1034.2
26.85,1033.98,1026.13,1034.22
26.88,1033.96,1026.11,1034.2
26.9,1033.98,1026.13,1034.18
26.89,1034,1026.15,1034.2
26.9,1034.02,1026.18,1034.22
26.83,1034,1026.16,1034.2
26.81,1033.98,1026.14,1034.18
26.76,1033.96,1026.12,1034.2
26.56,1033.98,1026.1,1034.22
26.64,1033.96,1026.08,1034.24
26.6,1033.94,1026.1,1034.26
26.51,1033.92,1026.12,1034.24
26.65,1033.9,1026.1,1034.22
26.57,1033.92,1026.08,1034.24
26.69,1033.94,1026.1,1034.22
26.77,1033.96,1026.08,1034.2
26.8,1033.94,1026.06,1034.18
26.79,1033.96,1026.08,1034.2
26.76,1033.98,1026.1,1034.22
26.78,1033.96,1026.08,1034.24
26.79,1033.98,1026.1,1034.22
26.81,1034,1026.12,1034.2
